EMG Sensor 1,EMG Sensor 2,EMG Sensor 3,EMG Sensor 4
-6.51586102321744,0.0,0.0,0.0
-5.824396386742592,0.0,0.0,0.0
-5.033594556152821,0.0,0.0,0.0
-4.1262018494307995,0.0,0.0,0.0
-3.1164216343313456,0.0,0.0,0.0
-2.094498137012124,0.0,0.0,0.0
-1.1832521995529532,0.0,0.0,0.0
-0.3747677546925843,0.0,0.0,0.0
0.5079137627035379,0.0,0.0,0.0
1.6097495099529624,0.0,0.0,0.0
2.9140396509319544,0.0,0.0,0.0
4.285845439881086,0.0,0.0,0.0
5.548508372157812,0.0,0.0,0.0
6.532365921884775,0.0,0.0,0.0
7.196159567683935,0.0,0.0,0.0
7.680942770093679,0.0,0.0,0.0
8.1409877166152,0.0,0.0,0.0
8.593372069299221,0.0,0.0,0.0
8.86564888060093,0.0,0.0,0.0
8.81207175552845,0.0,0.0,0.0
8.454370312392712,0.0,0.0,0.0
7.598659489303827,0.0,0.0,0.0
6.125764921307564,0.0,0.0,0.0
4.497538320720196,0.0,0.0,0.0
2.981797559186816,0.0,0.0,0.0
1.4323464129120111,0.0,0.0,0.0
0.03427792762522586,0.0,0.0,0.0
-0.9988739620894194,0.0,0.0,0.0
-1.9289692863821983,0.0,0.0,0.0
-3.0737121123820543,0.0,0.0,0.0
-4.399273078888655,0.0,0.0,0.0
-5.627628415822983,0.0,0.0,0.0
-6.507683545351028,0.0,0.0,0.0
-6.917609367519617,0.0,0.0,0.0
-6.935290526598692,0.0,0.0,0.0
-6.860349327325821,0.0,0.0,0.0
-6.933705415576696,0.0,0.0,0.0
-7.118880283087492,0.0,0.0,0.0
-7.206371519714594,0.0,0.0,0.0
-7.02644931152463,0.0,0.0,0.0
-6.545152049511671,0.0,0.0,0.0
-5.829986650496721,0.0,0.0,0.0
-4.993034061044455,0.0,0.0,0.0
-4.079136997461319,0.0,0.0,0.0
-3.080981783568859,0.0,0.0,0.0
-2.0936306100338697,0.0,0.0,0.0
-1.3160045491531491,0.0,0.0,0.0
-0.7520481594838202,0.0,0.0,0.0
0.08119511039694771,0.0,0.0,0.0
1.4982973225414753,0.0,0.0,0.0
3.0109791550785303,0.0,0.0,0.0
4.233085550367832,0.0,0.0,0.0
5.3629642352461815,0.0,0.0,0.0
6.399885285645723,0.0,0.0,0.0
7.10994191467762,0.0,0.0,0.0
7.566944230347872,0.0,0.0,0.0
8.043541572988033,0.0,0.0,0.0
8.565516211092472,0.0,0.0,0.0
8.84124357253313,0.0,0.0,0.0
8.660435676574707,0.0,0.0,0.0
8.07772297412157,0.0,0.0,0.0
7.190771866589785,0.0,0.0,0.0
6.047267932444811,0.0,0.0,0.0
4.6449266374111176,0.0,0.0,0.0
3.0158774461597204,0.0,0.0,0.0
1.3900657650083303,0.0,0.0,0.0
0.03111250771326013,0.0,0.0,0.0
-0.998346135020256,0.0,0.0,0.0
-1.874313224107027,0.0,0.0,0.0
-2.911966759711504,0.0,0.0,0.0
-4.208434838801622,0.0,0.0,0.0
-5.493397358804941,0.0,0.0,0.0
-6.42672972753644,0.0,0.0,0.0
-6.87197083607316,0.0,0.0,0.0
-6.931697949767113,0.0,0.0,0.0
-6.825726013630629,0.0,0.0,0.0
-6.823408883064985,0.0,0.0,0.0
-7.033633999526501,0.0,0.0,0.0
-7.182585541158915,0.0,0.0,0.0
-6.983206607401371,0.0,0.0,0.0
-6.466842722147703,0.0,0.0,0.0
-5.765472538769245,0.0,0.0,0.0
-4.948990885168314,0.0,0.0,0.0
-4.046661779284477,0.0,0.0,0.0
-3.083523828536272,0.0,0.0,0.0
-2.123179379850626,0.0,0.0,0.0
-1.2284321710467339,0.0,0.0,0.0
-0.39567070780321956,0.0,0.0,0.0
0.4745042242575437,0.0,0.0,0.0
1.5232778387144208,0.0,0.0,0.0
2.776957815513015,0.0,0.0,0.0
4.101167898625135,0.0,0.0,0.0
5.3284186869859695,0.0,0.0,0.0
6.338672712445259,0.0,0.0,0.0
7.0434147492051125,0.0,0.0,0.0
7.499717175960541,0.0,0.0,0.0
7.937215268611908,0.0,0.0,0.0
8.402342908084393,0.0,0.0,0.0
8.651847951114178,0.0,0.0,0.0
8.500034920871258,0.0,0.0,0.0
8.062378503382206,0.0,0.0,0.0
7.499809842556715,0.0,0.0,0.0
6.477696821093559,0.0,0.0,0.0
4.722170066088438,0.0,0.0,0.0
2.843445399776101,0.0,0.0,0.0
1.383539056405425,0.0,0.0,0.0
0.16332724771928042,0.0,0.0,0.0
-0.9170544217340648,0.0,0.0,0.0
-1.8370031611993909,0.0,0.0,0.0
-2.8567833360284567,0.0,0.0,0.0
-4.149232991039753,0.0,0.0,0.0
-5.474116653203964,0.0,0.0,0.0
-6.399745587259531,0.0,0.0,0.0
-6.755498703569174,0.0,0.0,0.0
-6.752376910299063,0.0,0.0,0.0
-6.686164066195488,0.0,0.0,0.0
-6.75922492519021,0.0,0.0,0.0
-6.971208844333887,0.0,0.0,0.0
-7.091722451150417,0.0,0.0,0.0
-6.906657945364714,0.0,0.0,0.0
-6.408862769603729,0.0,0.0,0.0
-5.7269674725830555,0.0,0.0,0.0
-4.94151609018445,0.0,0.0,0.0
-4.048451781272888,0.0,0.0,0.0
-3.067594952881336,0.0,0.0,0.0
-2.0835287868976593,0.0,0.0,0.0
-1.19751354213804,0.0,0.0,0.0
-0.5195892881602049,0.0,0.0,0.0
0.03745383219211362,0.0,0.0,0.0
1.0151040041819215,0.0,0.0,0.0
2.6261743623763323,0.0,0.0,0.0
4.1780369356274605,0.0,0.0,0.0
5.253024399280548,0.0,0.0,0.0
6.134471856057644,0.0,0.0,0.0
6.86586182564497,0.0,0.0,0.0
7.348726503551006,0.0,0.0,0.0
7.788239046931267,0.0,0.0,0.0
8.28772783279419,0.0,0.0,0.0
8.618485182523727,0.0,0.0,0.0
8.502716198563576,0.0,0.0,0.0
7.916019298136234,0.0,0.0,0.0
7.06001091748476,0.0,0.0,0.0
5.9976777993142605,0.0,0.0,0.0
4.636566154658794,0.0,0.0,0.0
3.041684627532959,0.0,0.0,0.0
1.4531839406117797,0.0,0.0,0.0
0.11710084072547033,0.0,0.0,0.0
-0.9068727376870811,0.0,0.0,0.0
-1.8160699401050806,0.0,0.0,0.0
-2.8429003432393074,0.0,0.0,0.0
-4.056799225509167,0.0,0.0,0.0
-5.293481983244419,0.0,0.0,0.0
-6.219605915248394,0.0,0.0,0.0
-6.638946942985058,0.0,0.0,0.0
-6.669790484011173,0.0,0.0,0.0
-6.601437460631132,0.0,0.0,0.0
-6.650676019489765,0.0,0.0,0.0
-6.8208035081624985,0.0,0.0,0.0
-6.938750389963388,0.0,0.0,0.0
-6.798154208809137,0.0,0.0,0.0
-6.345960311591625,0.0,0.0,0.0
-5.689579993486404,0.0,0.0,0.0
-4.902336280792952,0.0,0.0,0.0
-4.001326858997345,0.0,0.0,0.0
-3.041078569367528,0.0,0.0,0.0
-2.101715188473463,0.0,0.0,0.0
-1.2580885086208582,0.0,0.0,0.0
-0.49600383499637246,0.0,0.0,0.0
0.33520557917654514,0.0,0.0,0.0
1.3731340877711773,0.0,0.0,0.0
2.6150664780288935,0.0,0.0,0.0
3.9310483261942863,0.0,0.0,0.0
5.127546843141317,0.0,0.0,0.0
6.055683363229036,0.0,0.0,0.0
6.720113568007946,0.0,0.0,0.0
7.252476643770933,0.0,0.0,0.0
7.751853670924902,0.0,0.0,0.0
8.19685123860836,0.0,0.0,0.0
8.44839308410883,0.0,0.0,0.0
8.330870419740677,0.0,0.0,0.0
7.819909602403641,0.0,0.0,0.0
7.159763481467962,0.0,0.0,0.0
6.455106195062399,0.0,0.0,0.0
5.164273548871279,0.0,0.0,0.0
3.097933018580079,0.0,0.0,0.0
1.228999812155962,0.0,0.0,0.0
0.12065823102602735,0.0,0.0,0.0
-0.7592106703668833,0.0,0.0,0.0
-1.742427353747189,0.0,0.0,0.0
-2.7753557078540325,0.0,0.0,0.0
-3.9445734582841396,0.0,0.0,0.0
-5.203018896281719,0.0,0.0,0.0
-6.2028830870985985,0.0,0.0,0.0
-6.629724521189928,0.0,0.0,0.0
-6.56628143042326,0.0,0.0,0.0
-6.456652656197548,0.0,0.0,0.0
-6.564002484083176,0.0,0.0,0.0
-6.77473284304142,0.0,0.0,0.0
-6.886788178235292,0.0,0.0,0.0
-6.747282110154629,0.0,0.0,0.0
-6.308809854090214,0.0,0.0,0.0
-5.648584570735693,0.0,0.0,0.0
-4.85498271882534,0.0,0.0,0.0
-3.9689638651907444,0.0,0.0,0.0
-3.0360843520611525,0.0,0.0,0.0
-2.1253633312880993,0.0,0.0,0.0
-1.2845834717154503,0.0,0.0,0.0
-0.4990337765775621,0.0,0.0,0.0
0.20059093367308378,0.0,0.0,0.0
0.878379272762686,0.0,0.0,0.0
2.042981795966625,0.0,0.0,0.0
3.784832311794162,0.0,0.0,0.0
5.213132128119469,0.0,0.0,0.0
5.968787707388401,0.0,0.0,0.0
6.581687368452549,0.0,0.0,0.0
7.188714575022459,0.0,0.0,0.0
7.63923954218626,0.0,0.0,0.0
8.038632571697235,0.0,0.0,0.0
8.340774103999138,0.0,0.0,0.0
8.282785303890705,0.0,0.0,0.0
7.791377604007721,0.0,0.0,0.0
6.97450153529644,0.0,0.0,0.0
5.908283870667219,0.0,0.0,0.0
4.582649562507868,0.0,0.0,0.0
3.036143723875284,0.0,0.0,0.0
1.496421406045556,0.0,0.0,0.0
0.21235858730506152,0.0,0.0,0.0
-0.7856813026592135,0.0,0.0,0.0
-1.6717634862288833,0.0,0.0,0.0
-2.6740743778645992,0.0,0.0,0.0
-3.8608538452535868,0.0,0.0,0.0
-5.048958119004965,0.0,0.0,0.0
-5.966396536678076,0.0,0.0,0.0
-6.432060617953539,0.0,0.0,0.0
-6.493411026895046,0.0,0.0,0.0
-6.398987956345081,0.0,0.0,0.0
-6.394639611244202,0.0,0.0,0.0
-6.580336019396782,0.0,0.0,0.0
-6.774676963686943,0.0,0.0,0.0
-6.666867528110743,0.0,0.0,0.0
-6.216148380190134,0.0,0.0,0.0
-5.584520287811756,0.0,0.0,0.0
-4.837845917791128,0.0,0.0,0.0
-3.959810361266136,0.0,0.0,0.0
-2.99656274728477,0.0,0.0,0.0
-2.075433963909745,0.0,0.0,0.0
-1.2712790630757809,0.0,0.0,0.0
-0.5305787781253457,0.0,0.0,0.0
0.27060852153226733,0.0,0.0,0.0
1.263438374735415,0.0,0.0,0.0
2.4703475646674633,0.0,0.0,0.0
3.7480092141777277,0.0,0.0,0.0
4.9245101399719715,0.0,0.0,0.0
5.885900463908911,0.0,0.0,0.0
6.551911123096943,0.0,0.0,0.0
6.986300460994244,0.0,0.0,0.0
7.436838466674089,0.0,0.0,0.0
7.96861294656992,0.0,0.0,0.0
8.291970938444138,0.0,0.0,0.0
8.178526535630226,0.0,0.0,0.0
7.671607192605734,0.0,0.0,0.0
6.884304340928793,0.0,0.0,0.0
6.032754667103291,0.0,0.0,0.0
5.171751603484154,0.0,0.0,0.0
3.7090121768414974,0.0,0.0,0.0
1.5884698368608952,0.0,0.0,0.0
-0.025489369363640435,0.0,0.0,0.0
-0.7765681948512793,0.0,0.0,0.0
-1.5435003442689776,0.0,0.0,0.0
-2.6546430308371782,0.0,0.0,0.0
-3.833200316876173,0.0,0.0,0.0
-4.976304713636637,0.0,0.0,0.0
-5.940845236182213,0.0,0.0,0.0
-6.4643677324056625,0.0,0.0,0.0
-6.515757646411657,0.0,0.0,0.0
-6.362945307046175,0.0,0.0,0.0
-6.354480516165495,0.0,0.0,0.0
-6.558496970683336,0.0,0.0,0.0
-6.713551003485918,0.0,0.0,0.0
-6.599463988095522,0.0,0.0,0.0
-6.189430132508278,0.0,0.0,0.0
-5.556592717766762,0.0,0.0,0.0
-4.7898124903440475,0.0,0.0,0.0
-3.9231921546161175,0.0,0.0,0.0
-2.9865328688174486,0.0,0.0,0.0
-2.0784977823495865,0.0,0.0,0.0
-1.272726571187377,0.0,0.0,0.0
-0.527780968695879,0.0,0.0,0.0
0.27153565315529704,0.0,0.0,0.0
1.0996024357154965,0.0,0.0,0.0
1.9087345572188497,0.0,0.0,0.0
3.11067420989275,0.0,0.0,0.0
4.76783188059926,0.0,0.0,0.0
5.969671998172998,0.0,0.0,0.0
6.4124902710318565,0.0,0.0,0.0
6.807624828070402,0.0,0.0,0.0
7.415266241878271,0.0,0.0,0.0
7.92267732322216,0.0,0.0,0.0
8.165059611201286,0.0,0.0,0.0
8.092336356639862,0.0,0.0,0.0
7.64512037858367,0.0,0.0,0.0
6.891652010381222,0.0,0.0,0.0
5.906036123633385,0.0,0.0,0.0
4.630846437066793,0.0,0.0,0.0
3.093323903158307,0.0,0.0,0.0
1.5422222204506397,0.0,0.0,0.0
0.24741818197071552,0.0,0.0,0.0
-0.736270914785564,0.0,0.0,0.0
-1.590459025464952,0.0,0.0,0.0
-2.5434771087020636,0.0,0.0,0.0
-3.6934621166437864,0.0,0.0,0.0
-4.9085165373981,0.0,0.0,0.0
-5.853971466422081,0.0,0.0,0.0
-6.306083407253027,0.0,0.0,0.0
-6.356332451105118,0.0,0.0,0.0
-6.281376350671053,0.0,0.0,0.0
-6.304814945906401,0.0,0.0,0.0
-6.440200377255678,0.0,0.0,0.0
-6.577580235898495,0.0,0.0,0.0
-6.5239714458584785,0.0,0.0,0.0
-6.106886547058821,0.0,0.0,0.0
-5.441134795546532,0.0,0.0,0.0
-4.713678732514381,0.0,0.0,0.0
-3.900177776813507,0.0,0.0,0.0
-2.974113216623664,0.0,0.0,0.0
-2.042204374447465,0.0,0.0,0.0
-1.2204161612316966,0.0,0.0,0.0
-0.502769136801362,0.0,0.0,0.0
0.2540329296607524,0.0,0.0,0.0
1.189631875604391,0.0,0.0,0.0
2.3376329336315393,0.0,0.0,0.0
3.611008869484067,0.0,0.0,0.0
4.808146506547928,0.0,0.0,0.0
5.736205261200666,0.0,0.0,0.0
6.365512497723103,0.0,0.0,0.0
6.8307011388242245,0.0,0.0,0.0
7.283163256943226,0.0,0.0,0.0
7.757763843983412,0.0,0.0,0.0
8.108441717922688,0.0,0.0,0.0
8.070557378232479,0.0,0.0,0.0
7.56751699373126,0.0,0.0,0.0
6.777679547667503,0.0,0.0,0.0
5.781702697277069,0.0,0.0,0.0
4.686164669692516,0.0,0.0,0.0
3.6212210543453693,0.0,0.0,0.0
2.147012623026967,0.0,0.0,0.0
0.25036532315425575,0.0,0.0,0.0
-1.0189296444877982,0.0,0.0,0.0
-1.5892465598881245,0.0,0.0,0.0
-2.465640427544713,0.0,0.0,0.0
-3.7445351481437683,0.0,0.0,0.0
-4.887925460934639,0.0,0.0,0.0
-5.7375747710466385,0.0,0.0,0.0
-6.248676218092442,0.0,0.0,0.0
-6.356935948133469,0.0,0.0,0.0
-6.268678233027458,0.0,0.0,0.0
-6.269106175750494,0.0,0.0,0.0
-6.411915645003319,0.0,0.0,0.0
-6.543859839439392,0.0,0.0,0.0
-6.452581845223904,0.0,0.0,0.0
-6.0668704099953175,0.0,0.0,0.0
-5.47771668061614,0.0,0.0,0.0
-4.757404793053865,0.0,0.0,0.0
-3.917400259524584,0.0,0.0,0.0
-2.9785442166030407,0.0,0.0,0.0
-2.028061542659998,0.0,0.0,0.0
-1.205260748974979,0.0,0.0,0.0
-0.5201043095439672,0.0,0.0,0.0
0.20940648391842842,0.0,0.0,0.0
1.153848017565906,0.0,0.0,0.0
2.1943491883575916,0.0,0.0,0.0
3.121220273897052,0.0,0.0,0.0
4.228697158396244,0.0,0.0,0.0
5.601420998573303,0.0,0.0,0.0
6.492552347481251,0.0,0.0,0.0
6.771571468561888,0.0,0.0,0.0
7.151977624744177,0.0,0.0,0.0
7.73508520796895,0.0,0.0,0.0
8.065546862781048,0.0,0.0,0.0
7.968001067638397,0.0,0.0,0.0
7.529038470238447,0.0,0.0,0.0
6.811039987951517,0.0,0.0,0.0
5.834509618580341,0.0,0.0,0.0
4.603949375450611,0.0,0.0,0.0
3.128156065940857,0.0,0.0,0.0
1.5727233840152621,0.0,0.0,0.0
0.24700301582925022,0.0,0.0,0.0
-0.7264787564054132,0.0,0.0,0.0
-1.5437473775818944,0.0,0.0,0.0
-2.48330389149487,0.0,0.0,0.0
-3.629942424595356,0.0,0.0,0.0
-4.806763958185911,0.0,0.0,0.0
-5.745508708059788,0.0,0.0,0.0
-6.243707146495581,0.0,0.0,0.0
-6.310392636805773,0.0,0.0,0.0
-6.214507389813662,0.0,0.0,0.0
-6.230263039469719,0.0,0.0,0.0
-6.402066443115473,0.0,0.0,0.0
-6.559446919709444,0.0,0.0,0.0
-6.498489528894424,0.0,0.0,0.0
-6.125560961663723,0.0,0.0,0.0
-5.485761445015669,0.0,0.0,0.0
-4.718795884400606,0.0,0.0,0.0
-3.8933735340833664,0.0,0.0,0.0
-2.991568762809038,0.0,0.0,0.0
-2.0745079964399338,0.0,0.0,0.0
-1.2444948079064488,0.0,0.0,0.0
-0.5107125034555793,0.0,0.0,0.0
0.23041146050672978,0.0,0.0,0.0
1.1481894180178642,0.0,0.0,0.0
2.2959697525948286,0.0,0.0,0.0
3.518272191286087,0.0,0.0,0.0
4.649699199944735,0.0,0.0,0.0
5.6054056622087955,0.0,0.0,0.0
6.306495051831007,0.0,0.0,0.0
6.770554464310408,0.0,0.0,0.0
7.186024449765682,0.0,0.0,0.0
7.655878085643053,0.0,0.0,0.0
7.992451079189777,0.0,0.0,0.0
7.975304499268532,0.0,0.0,0.0
7.568636443465948,0.0,0.0,0.0
6.831790320575237,0.0,0.0,0.0
5.838377401232719,0.0,0.0,0.0
4.594922065734863,0.0,0.0,0.0
3.2565807923674583,0.0,0.0,0.0
2.1072060335427523,0.0,0.0,0.0
0.8582404116168618,0.0,0.0,0.0
-0.6611909484490752,0.0,0.0,0.0
-1.7654936527833343,0.0,0.0,0.0
-2.460699761286378,0.0,0.0,0.0
-3.514955285936594,0.0,0.0,0.0
-4.808027297258377,0.0,0.0,0.0
-5.725806578993797,0.0,0.0,0.0
-6.172262132167816,0.0,0.0,0.0
-6.308652460575104,0.0,0.0,0.0
-6.263587158173323,0.0,0.0,0.0
-6.257717497646809,0.0,0.0,0.0
-6.409292109310627,0.0,0.0,0.0
-6.530380807816982,0.0,0.0,0.0
-6.420436780899763,0.0,0.0,0.0
-6.06202008202672,0.0,0.0,0.0
-5.504239816218615,0.0,0.0,0.0
-4.798103589564562,0.0,0.0,0.0
-3.9714137092232704,0.0,0.0,0.0
-3.0486334580928087,0.0,0.0,0.0
-2.112120622768998,0.0,0.0,0.0
-1.2596816523000598,0.0,0.0,0.0
-0.523531751241535,0.0,0.0,0.0
0.19381227320991457,0.0,0.0,0.0
1.0765934130176902,0.0,0.0,0.0
2.1937922574579716,0.0,0.0,0.0
3.3150094095617533,0.0,0.0,0.0
4.208533558994532,0.0,0.0,0.0
5.156876984983683,0.0,0.0,0.0
6.232373416423798,0.0,0.0,0.0
6.842577829957008,0.0,0.0,0.0
7.055328227579594,0.0,0.0,0.0
7.488670758903027,0.0,0.0,0.0
7.964623160660267,0.0,0.0,0.0
7.973465137183666,0.0,0.0,0.0
7.50893447548151,0.0,0.0,0.0
6.783967837691307,0.0,0.0,0.0
5.849580746144056,0.0,0.0,0.0
4.630057606846094,0.0,0.0,0.0
3.157720435410738,0.0,0.0,0.0
1.6589059960097075,0.0,0.0,0.0
0.36250666016712785,0.0,0.0,0.0
-0.6549360114149749,0.0,0.0,0.0
-1.5046061016619205,0.0,0.0,0.0
-2.411549212411046,0.0,0.0,0.0
-3.50509793497622,0.0,0.0,0.0
-4.671935457736254,0.0,0.0,0.0
-5.610398948192596,0.0,0.0,0.0
-6.107861641794443,0.0,0.0,0.0
-6.2047867104411125,0.0,0.0,0.0
-6.111531052738428,0.0,0.0,0.0
-6.093834526836872,0.0,0.0,0.0
-6.253425497561693,0.0,0.0,0.0
-6.455727387219667,0.0,0.0,0.0
-6.485657300800085,0.0,0.0,0.0
-6.138990167528391,0.0,0.0,0.0
-5.435406230390072,0.0,0.0,0.0
-4.648983478546143,0.0,0.0,0.0
-3.8829247932881117,0.0,0.0,0.0
-3.0248125549405813,0.0,0.0,0.0
-2.1123765036463737,0.0,0.0,0.0
-1.2968925293534994,0.0,0.0,0.0
-0.5846780841238797,0.0,0.0,0.0
0.15017917030490935,0.0,0.0,0.0
1.0291074868291616,0.0,0.0,0.0
2.131814369931817,0.0,0.0,0.0
3.398678032681346,0.0,0.0,0.0
4.575534258037806,0.0,0.0,0.0
5.471071228384972,0.0,0.0,0.0
6.1130826361477375,0.0,0.0,0.0
6.61491509526968,0.0,0.0,0.0
7.075360510498285,0.0,0.0,0.0
7.525925524532795,0.0,0.0,0.0
7.862186059355736,0.0,0.0,0.0
7.864570245146751,0.0,0.0,0.0
7.442803122103214,0.0,0.0,0.0
6.73438748344779,0.0,0.0,0.0
5.808739457279444,0.0,0.0,0.0
4.602240398526192,0.0,0.0,0.0
3.145480528473854,0.0,0.0,0.0
1.7322878120467067,0.0,0.0,0.0
0.6911645759828389,0.0,0.0,0.0
-0.2546087489463389,0.0,0.0,0.0
-1.4506232691928744,0.0,0.0,0.0
-2.5309394113719463,0.0,0.0,0.0
-3.4274752251803875,0.0,0.0,0.0
-4.532080609351397,0.0,0.0,0.0
-5.583187565207481,0.0,0.0,0.0
-6.076551508158445,0.0,0.0,0.0
-6.099890917539597,0.0,0.0,0.0
-6.032979115843773,0.0,0.0,0.0
-6.073799449950457,0.0,0.0,0.0
-6.229049060493708,0.0,0.0,0.0
-6.386983674019575,0.0,0.0,0.0
-6.32907822728157,0.0,0.0,0.0
-5.950727500021458,0.0,0.0,0.0
-5.367754492908716,0.0,0.0,0.0
-4.687528591603041,0.0,0.0,0.0
-3.917980007827282,0.0,0.0,0.0
-3.055352484807372,0.0,0.0,0.0
-2.141500124707818,0.0,0.0,0.0
-1.2823998695239425,0.0,0.0,0.0
-0.5355924367904663,0.0,0.0,0.0
0.18306905985809863,0.0,0.0,0.0
1.023022341541946,0.0,0.0,0.0
2.081357641145587,0.0,0.0,0.0
3.297897055745125,0.0,0.0,0.0
4.393183160573244,0.0,0.0,0.0
5.141783971339464,0.0,0.0,0.0
5.789512302726507,0.0,0.0,0.0
6.538031622767448,0.0,0.0,0.0
7.068337872624397,0.0,0.0,0.0
7.353130262345076,0.0,0.0,0.0
7.669463288038969,0.0,0.0,0.0
7.796225603669882,0.0,0.0,0.0
7.44314631447196,0.0,0.0,0.0
6.741146557033062,0.0,0.0,0.0
5.820604972541332,0.0,0.0,0.0
4.63595986366272,0.0,0.0,0.0
3.202524036169052,0.0,0.0,0.0
1.707308809272945,0.0,0.0,0.0
0.42711131391115487,0.0,0.0,0.0
-0.5441092071123421,0.0,0.0,0.0
-1.388491247780621,0.0,0.0,0.0
-2.3175894748419523,0.0,0.0,0.0
-3.3956323750317097,0.0,0.0,0.0
-4.529667552560568,0.0,0.0,0.0
-5.4980432614684105,0.0,0.0,0.0
-6.029109470546246,0.0,0.0,0.0
-6.092950701713562,0.0,0.0,0.0
-6.014564074575901,0.0,0.0,0.0
-6.058895960450172,0.0,0.0,0.0
-6.212769076228142,0.0,0.0,0.0
-6.340654566884041,0.0,0.0,0.0
-6.335915997624397,0.0,0.0,0.0
-6.1461846344172955,0.0,0.0,0.0
-5.619425792247057,0.0,0.0,0.0
-4.741362761706114,0.0,0.0,0.0
-3.8417638279497623,0.0,0.0,0.0
-3.0344414990395308,0.0,0.0,0.0
-2.154769143089652,0.0,0.0,0.0
-1.2867181794717908,0.0,0.0,0.0
-0.579951039981097,0.0,0.0,0.0
0.09859939018497244,0.0,0.0,0.0
0.9665729594416916,0.0,0.0,0.0
2.060903236269951,0.0,0.0,0.0
3.256365656852722,0.0,0.0,0.0
4.3996041640639305,0.0,0.0,0.0
5.344520788639784,0.0,0.0,0.0
6.010540295392275,0.0,0.0,0.0
6.469995249062777,0.0,0.0,0.0
6.895879283547401,0.0,0.0,0.0
7.365818601101637,0.0,0.0,0.0
7.71749671548605,0.0,0.0,0.0
7.735488936305046,0.0,0.0,0.0
7.372195366770029,0.0,0.0,0.0
6.699369288980961,0.0,0.0,0.0
5.798708647489548,0.0,0.0,0.0
4.655368160456419,0.0,0.0,0.0
3.2377748284488916,0.0,0.0,0.0
1.7231303500011563,0.0,0.0,0.0
0.48228181549347937,0.0,0.0,0.0
-0.30820403480902314,0.0,0.0,0.0
-1.0764296166598797,0.0,0.0,0.0
-2.238288288936019,0.0,0.0,0.0
-3.462347434833646,0.0,0.0,0.0
-4.457191564142704,0.0,0.0,0.0
-5.350148770958185,0.0,0.0,0.0
-5.974579136818647,0.0,0.0,0.0
-6.096345372498035,0.0,0.0,0.0
-5.957167595624924,0.0,0.0,0.0
-5.939898081123829,0.0,0.0,0.0
-6.112252827733755,0.0,0.0,0.0
-6.266884505748749,0.0,0.0,0.0
-6.216189824044704,0.0,0.0,0.0
-5.8952150866389275,0.0,0.0,0.0
-5.3298757411539555,0.0,0.0,0.0
-4.626831971108913,0.0,0.0,0.0
-3.8521799724549055,0.0,0.0,0.0
-3.0051339417696,0.0,0.0,0.0
-2.1402081474661827,0.0,0.0,0.0
-1.3379104202613235,0.0,0.0,0.0
-0.6118154269643128,0.0,0.0,0.0
0.11204389738850296,0.0,0.0,0.0
0.9643682278692722,0.0,0.0,0.0
2.002508146688342,0.0,0.0,0.0
3.143122885376215,0.0,0.0,0.0
4.25803754478693,0.0,0.0,0.0
5.177615210413933,0.0,0.0,0.0
5.759574007242918,0.0,0.0,0.0
6.203961092978716,0.0,0.0,0.0
6.783736869692802,0.0,0.0,0.0
7.310384884476662,0.0,0.0,0.0
7.552518974989653,0.0,0.0,0.0
7.566325832158327,0.0,0.0,0.0
7.307370658963919,0.0,0.0,0.0
6.679516285657883,0.0,0.0,0.0
5.762689281255007,0.0,0.0,0.0
4.595858510583639,0.0,0.0,0.0
3.1796402763575315,0.0,0.0,0.0
1.7135503003373742,0.0,0.0,0.0
0.4504005773924291,0.0,0.0,0.0
-0.5289643304422498,0.0,0.0,0.0
-1.341185299679637,0.0,0.0,0.0
-2.2192655596882105,0.0,0.0,0.0
-3.2833940349519253,0.0,0.0,0.0
-4.406358581036329,0.0,0.0,0.0
-5.32962242141366,0.0,0.0,0.0
-5.864626262336969,0.0,0.0,0.0
-5.979508627206087,0.0,0.0,0.0
-5.847766064107418,0.0,0.0,0.0
-5.808720830827951,0.0,0.0,0.0
-5.984431132674217,0.0,0.0,0.0
-6.146518047899008,0.0,0.0,0.0
-6.082262843847275,0.0,0.0,0.0
-5.822927691042423,0.0,0.0,0.0
-5.463357549160719,0.0,0.0,0.0
-4.835865460336208,0.0,0.0,0.0
-3.853586968034506,0.0,0.0,0.0
-2.8945384547114372,0.0,0.0,0.0
-2.1398719400167465,0.0,0.0,0.0
-1.3721964787691832,0.0,0.0,0.0
-0.5869106389582157,0.0,0.0,0.0
0.12019983114441857,0.0,0.0,0.0
0.8955993107520044,0.0,0.0,0.0
1.899477676488459,0.0,0.0,0.0
3.0721924267709255,0.0,0.0,0.0
4.2199366725981236,0.0,0.0,0.0
5.173855926841497,0.0,0.0,0.0
5.836863536387682,0.0,0.0,0.0
6.259602960199118,0.0,0.0,0.0
6.6407183185219765,0.0,0.0,0.0
7.072626147419214,0.0,0.0,0.0
7.419492583721876,0.0,0.0,0.0
7.472174242138863,0.0,0.0,0.0
7.147139869630337,0.0,0.0,0.0
6.5226987935602665,0.0,0.0,0.0
5.662880837917328,0.0,0.0,0.0
4.546736367046833,0.0,0.0,0.0
3.200976178050041,0.0,0.0,0.0
1.7836291808634996,0.0,0.0,0.0
0.5122082657180727,0.0,0.0,0.0
-0.4170216852799058,0.0,0.0,0.0
-1.0300641879439354,0.0,0.0,0.0
-1.8190480768680573,0.0,0.0,0.0
